No;DB010;DB020;DB040;DB090;HX040;HX050;HX090
461;2006;AT;Styria;536.8923077;2;1.5;23341.69333
462;2006;AT;Styria;536.8923077;2;1.5;23722.57333
463;2006;AT;Tyrol;567.1543624;2;1.3;14406.6
464;2006;AT;Salzburg;614.6862745;2;1.5;23978.68
465;2006;AT;Upper Austria;492.875;4;2.1;23115.4
466;2006;AT;Tyrol;504.5696203;3;2;16187.235
467;2006;AT;Lower Austria;515.1014493;2;1.5;16995.11333
468;2006;AT;Lower Austria;515.1014493;2;1.5;12676.66667
469;2006;AT;Tyrol;567.1543624;2;1.5;23899.35333
470;2006;AT;Tyrol;567.1543624;2;1.5;9886.953333
471;2006;AT;Vienna;651.8676056;2;1.5;18800.02667
472;2006;AT;Upper Austria;493.7943925;2;1.5;14495.48667
473;2006;AT;Vienna;666.9791667;4;2.1;21924.00476
474;2006;AT;Tyrol;504.5696203;3;2;10361.8
475;2006;AT;Vorarlberg;485.6792453;4;2.1;17992.17619
476;2006;AT;Vorarlberg;518.1666667;2;1.5;3649.7
477;2006;AT;Styria;455.5714286;5;2.4;5999.616667
478;2006;AT;Vorarlberg;518.1666667;2;1.5;19911.12667
479;2006;AT;Lower Austria;515.1014493;2;1.5;24411.09333
480;2006;AT;Vorarlberg;358;7;3.2;15257.9
481;2006;AT;Vorarlberg;622;1;1;10895.92
482;2006;AT;Lower Austria;538.1707317;5;2.8;26184.84286
483;2006;AT;Vorarlberg;485.6792453;4;2.1;24483.5
484;2006;AT;Styria;616.3409091;1;1;10062.17
485;2006;AT;Tyrol;567.1543624;2;1.5;15841.99333
486;2006;AT;Vorarlberg;518.1666667;2;1.5;44749.51333
487;2006;AT;Vienna;868.2204176;1;1;24636.56
488;2006;AT;Vorarlberg;482.1666667;6;3.3;24849.62121
489;2006;AT;Vorarlberg;622;1;1;39732.76
490;2006;AT;Styria;482.0213904;3;1.8;22975.08889
491;2006;AT;Upper Austria;493.7943925;2;1.5;20242.09333
492;2006;AT;Carinthia;527.6;3;2;9697.465
493;2006;AT;Styria;536.8923077;2;1.5;30879.02
494;2006;AT;Lower Austria;655.0646154;1;1;36609.76
495;2006;AT;Salzburg;693.3203883;1;1;20033.01
496;2006;AT;Vienna;868.2204176;1;1;15118.62
497;2006;AT;Tyrol;679.7288136;1;1;48568.95
498;2006;AT;Vienna;868.2204176;1;1;15422.02
499;2006;AT;Tyrol;679.7288136;1;1;15119.9
500;2006;AT;Styria;482.0213904;3;1.8;26773.68889
501;2006;AT;Styria;616.3409091;1;1;6681.91
502;2006;AT;Styria;616.3409091;1;1;14806.7
503;2006;AT;Styria;484.9344262;4;2.5;21915.788
504;2006;AT;Styria;484.9344262;4;2.5;13857.084
505;2006;AT;Styria;616.3409091;1;1;11322.94
506;2006;AT;Lower Austria;574.0582011;3;2;17949.315
507;2006;AT;Burgenland;521.0517241;1;1;10540.32
508;2006;AT;Upper Austria;493.7943925;2;1.3;17052.69231
509;2006;AT;Lower Austria;556.4260355;4;2.5;24572.192
510;2006;AT;Upper Austria;492.875;4;2.3;12172.4913
511;2006;AT;Upper Austria;493.7943925;2;1.5;15700.87333
512;2006;AT;Lower Austria;655.0646154;1;1;35093.54
513;2006;AT;Vienna;666.9791667;4;2.3;11990.83043
514;2006;AT;Salzburg;614.6862745;2;1.5;11958.72
515;2006;AT;Carinthia;535.7936508;2;1.5;15779.93333
516;2006;AT;Lower Austria;655.0646154;1;1;11003.22
517;2006;AT;Upper Austria;643.2557252;1;1;16749.43
518;2006;AT;Styria;536.8923077;2;1.5;7260.366667
519;2006;AT;Styria;536.8923077;2;1.5;15878.43333
520;2006;AT;Carinthia;535.7936508;2;1.5;13765.72
521;2006;AT;Lower Austria;574.0582011;3;2;15573.34
522;2006;AT;Vienna;651.8676056;2;1.5;33068.25333
523;2006;AT;Vienna;651.8676056;2;1.5;16247.11333
524;2006;AT;Upper Austria;492.875;4;2.3;21226.1913
525;2006;AT;Styria;536.8923077;2;1.5;39484.66667
526;2006;AT;Upper Austria;507.6995074;3;1.8;11913.17222
527;2006;AT;Vienna;868.2204176;1;1;16227.09
528;2006;AT;Burgenland;521.0517241;1;1;12086.2
529;2006;AT;Salzburg;554.7636364;3;2;8033.11
530;2006;AT;Styria;536.8923077;2;1.5;39210.78
531;2006;AT;Upper Austria;643.2557252;1;1;16015.94
532;2006;AT;Styria;484.9344262;4;2.3;14288.20435
533;2006;AT;Burgenland;498.5757576;4;2.1;6876.166667
534;2006;AT;Tyrol;493.3823529;4;2.1;6466.957143
535;2006;AT;Styria;616.3409091;1;1;23060.41
536;2006;AT;Upper Austria;507.6995074;3;1.8;16137.91667
537;2006;AT;Styria;455.5714286;5;2.6;28063.71538
538;2006;AT;Lower Austria;515.1014493;2;1.5;16669.10667
539;2006;AT;Lower Austria;655.0646154;1;1;3178.39
540;2006;AT;Lower Austria;556.4260355;4;2.3;29148.14348
541;2006;AT;Lower Austria;538.1707317;5;2.8;23524.13929
542;2006;AT;Lower Austria;556.4260355;4;2.5;9063.668
543;2006;AT;Styria;482.0213904;3;2;26642.345
544;2006;AT;Vienna;868.2204176;1;1;34206.52
545;2006;AT;Salzburg;554.7636364;3;1.8;18624.9
546;2006;AT;Vienna;868.2204176;1;1;34618.68
547;2006;AT;Styria;482.0213904;3;1.8;23829.36667
548;2006;AT;Vorarlberg;518.1666667;2;1.5;33351.43333
549;2006;AT;Lower Austria;655.0646154;1;1;10160.58
550;2006;AT;Styria;536.8923077;2;1.5;20228.71333
551;2006;AT;Carinthia;630.7863248;1;1;13017.47
552;2006;AT;Salzburg;693.3203883;1;1;26216.94
553;2006;AT;Lower Austria;574.0582011;3;1.8;14343.52222
554;2006;AT;Tyrol;567.1543624;2;1.5;11468.60667
555;2006;AT;Salzburg;614.6862745;2;1.5;26464.66667
556;2006;AT;Styria;458.8;6;3.3;21333.35758
557;2006;AT;Burgenland;498.5757576;4;2.3;8239.804348
558;2006;AT;Upper Austria;492.875;4;2.5;14045.312
559;2006;AT;Upper Austria;493.7943925;2;1.5;20706.46
560;2006;AT;Tyrol;493.3823529;4;2.3;14743.24348
561;2006;AT;Vienna;868.2204176;1;1;8446.85
562;2006;AT;Styria;484.9344262;4;2.5;31892.792
563;2006;AT;Lower Austria;515.1014493;2;1.5;213.7733333
564;2006;AT;Vorarlberg;622;1;1;13996.09
565;2006;AT;Vorarlberg;485.6792453;4;2.1;41172.35238
566;2006;AT;Vienna;651.8676056;2;1.5;14242.83333
567;2006;AT;Lower Austria;538.1707317;5;3;31367.22
568;2006;AT;Upper Austria;643.2557252;1;1;6470.62
569;2006;AT;Carinthia;630.7863248;1;1;34133.56
570;2006;AT;Vorarlberg;485.6792453;4;2.5;13910.164
571;2006;AT;Burgenland;476;3;1.8;40021.87778
572;2006;AT;Upper Austria;493.7943925;2;1.5;16143.73333
573;2006;AT;Styria;616.3409091;1;1;73705.86
574;2006;AT;Lower Austria;515.1014493;2;1.5;20517.61333
575;2006;AT;Lower Austria;574.0582011;3;1.8;25497.55556
576;2006;AT;Carinthia;630.7863248;1;1;19320.24
577;2006;AT;Upper Austria;507.6995074;3;2;11823.215
578;2006;AT;Lower Austria;574.0582011;3;1.8;9729.483333
579;2006;AT;Carinthia;535.7936508;2;1.5;18560.66
580;2006;AT;Styria;484.9344262;4;2.5;23630.02
581;2006;AT;Vienna;868.2204176;1;1;19742.41
582;2006;AT;Vienna;868.2204176;1;1;16957.4
583;2006;AT;Upper Austria;493.7943925;2;1.5;20937.26667
584;2006;AT;Vienna;651.8676056;2;1.5;11742.14
585;2006;AT;Upper Austria;643.2557252;1;1;26741.23
586;2006;AT;Burgenland;476;3;2;26553.335
587;2006;AT;Upper Austria;493.7943925;2;1.5;2444.646667
588;2006;AT;Lower Austria;655.0646154;1;1;16479.1
589;2006;AT;Styria;536.8923077;2;1.5;12333.1
590;2006;AT;Vienna;651.8676056;2;1.5;45650.36
591;2006;AT;Styria;536.8923077;2;1.5;15822.27333
592;2006;AT;Salzburg;614.6862745;2;1.5;28972.12667
593;2006;AT;Lower Austria;574.0582011;3;1.8;23091.54444
594;2006;AT;Vienna;868.2204176;1;1;16922.15
595;2006;AT;Vorarlberg;622;1;1;23923.4
596;2006;AT;Lower Austria;515.1014493;2;1.5;53891.32667
597;2006;AT;Styria;484.9344262;4;2.1;20621.27619
598;2006;AT;Vienna;542.6666667;7;3.4;18784.63235
599;2006;AT;Vienna;666.9791667;4;2.1;9349.947619
600;2006;AT;Salzburg;693.3203883;1;1;15980.18
601;2006;AT;Vienna;651.8676056;2;1.5;16039.96
602;2006;AT;Salzburg;614.6862745;2;1.5;24249.84667
603;2006;AT;Vienna;868.2204176;1;1;11064.94
604;2006;AT;Carinthia;630.7863248;1;1;16489.35
605;2006;AT;Vienna;651.8676056;2;1.5;22036.01333
606;2006;AT;Tyrol;567.1543624;2;1.5;10747.44
607;2006;AT;Vienna;651.8676056;2;1.5;15641.14
608;2006;AT;Tyrol;475.2972973;5;3;26154.79
609;2006;AT;Vienna;651.8676056;2;1.5;20357.13333
610;2006;AT;Lower Austria;574.0582011;3;1.8;19673.02222
611;2006;AT;Vorarlberg;532.5909091;3;1.8;15359.70556
612;2006;AT;Salzburg;614.6862745;2;1.5;13074.32667
613;2006;AT;Tyrol;493.3823529;4;2.5;14818.312
614;2006;AT;Lower Austria;574.0582011;3;2;12862.46
615;2006;AT;Vienna;651.8676056;2;1.5;38876.13333
616;2006;AT;Lower Austria;556.4260355;4;2.3;14430.76087
617;2006;AT;Lower Austria;655.0646154;1;1;3703.77
618;2006;AT;Styria;455.5714286;5;2.8;21313.23571
619;2006;AT;Styria;616.3409091;1;1;14944.9
620;2006;AT;Tyrol;504.5696203;3;1.8;45215.15556
621;2006;AT;Vienna;868.2204176;1;1;16048.64
622;2006;AT;Vorarlberg;518.1666667;2;1.3;21170.99231
623;2006;AT;Salzburg;554.7636364;3;1.8;24309.97222
624;2006;AT;Upper Austria;475.3544304;5;2.4;15413.925
625;2006;AT;Styria;536.8923077;2;1.5;15163.1
626;2006;AT;Carinthia;630.7863248;1;1;9489.81
627;2006;AT;Tyrol;475.2972973;5;3;19175.22667
628;2006;AT;Styria;458.8;6;3.1;24680.87742
629;2006;AT;Lower Austria;574.0582011;3;2;54347.32
630;2006;AT;Upper Austria;492.875;4;2.5;22831.296
631;2006;AT;Lower Austria;538.1707317;5;3;19169.85
632;2006;AT;Burgenland;480.9878049;2;1.5;18094.09333
633;2006;AT;Upper Austria;643.2557252;1;1;13799.13
634;2006;AT;Vienna;868.2204176;1;1;26192.8
635;2006;AT;Vienna;868.2204176;1;1;19905.56
636;2006;AT;Upper Austria;493.7943925;2;1.5;6920.293333
637;2006;AT;Vienna;581.3;6;2.7;7851.125926
638;2006;AT;Vienna;651.8676056;2;1.5;7732.086667
639;2006;AT;Lower Austria;556.4260355;4;2.3;13529.66957
640;2006;AT;Vienna;642.36;3;1.8;20242.08889
641;2006;AT;Vienna;868.2204176;1;1;18812.5
642;2006;AT;Tyrol;679.7288136;1;1;12510.08
643;2006;AT;Upper Austria;507.6995074;3;2;11097.97
644;2006;AT;Vienna;868.2204176;1;1;3878.84
645;2006;AT;Upper Austria;643.2557252;1;1;24386.47
646;2006;AT;Lower Austria;655.0646154;1;1;15249.78
647;2006;AT;Lower Austria;556.4260355;4;2.1;16901.61905
648;2006;AT;Upper Austria;507.6995074;3;2;27145.195
649;2006;AT;Styria;482.0213904;3;2;15794.265
650;2006;AT;Lower Austria;574.0582011;3;2;45053.4
651;2006;AT;Upper Austria;493.7943925;2;1.5;19430.56
652;2006;AT;Burgenland;521.0517241;1;1;19543.26
653;2006;AT;Salzburg;693.3203883;1;1;22027.61
654;2006;AT;Upper Austria;507.6995074;3;2;27726.745
655;2006;AT;Upper Austria;475.3544304;5;2.4;10389.21667
656;2006;AT;Vienna;651.8676056;2;1.5;24111.14667
657;2006;AT;Carinthia;527.6;3;2;21927.11
658;2006;AT;Vienna;868.2204176;1;1;13394.88
659;2006;AT;Lower Austria;655.0646154;1;1;15229.84
660;2006;AT;Vienna;868.2204176;1;1;21413.47
661;2006;AT;Tyrol;493.3823529;4;2.3;18707.21304
662;2006;AT;Styria;536.8923077;2;1.5;23157.5
663;2006;AT;Styria;616.3409091;1;1;10117.73
664;2006;AT;Styria;616.3409091;1;1;3863.42
665;2006;AT;Upper Austria;475.3544304;5;2.8;11253.42857
666;2006;AT;Styria;616.3409091;1;1;14626.31
667;2006;AT;Vienna;868.2204176;1;1;28454.5
668;2006;AT;Salzburg;693.3203883;1;1;13764.98
669;2006;AT;Lower Austria;655.0646154;1;1;9167.77
670;2006;AT;Carinthia;518.6190476;4;2.3;16835.62174
671;2006;AT;Upper Austria;492.875;4;2.5;16778.868
672;2006;AT;Vienna;651.8676056;2;1.5;16501.38
673;2006;AT;Upper Austria;382;9;4.4;25746.70682
674;2006;AT;Styria;458.8;6;3.1;15596.63226
675;2006;AT;Vienna;642.36;3;1.8;32952.81111
676;2006;AT;Lower Austria;515.1014493;2;1.5;28426.53333
677;2006;AT;Upper Austria;643.2557252;1;1;27584.23
678;2006;AT;Lower Austria;556.4260355;4;2.5;7591.1
679;2006;AT;Upper Austria;493.7943925;2;1.5;12179.15333
680;2006;AT;Lower Austria;574.0582011;3;2;14360.195
681;2006;AT;Styria;484.9344262;4;2.5;26102.828
682;2006;AT;Styria;484.9344262;4;2.1;14438.64762
683;2006;AT;Tyrol;679.7288136;1;1;20435.93
684;2006;AT;Burgenland;480.9878049;2;1.5;16842.82
685;2006;AT;Upper Austria;493.7943925;2;1.5;54623.33333
686;2006;AT;Burgenland;476;3;1.8;10360.96111
687;2006;AT;Lower Austria;655.0646154;1;1;13288.93
688;2006;AT;Salzburg;601.1666667;5;2.4;5546.466667
689;2006;AT;Tyrol;475.2972973;5;2.4;8732.5125
690;2006;AT;Tyrol;475.2972973;5;3;12498.82667
691;2006;AT;Salzburg;614.6862745;2;1.3;431.0076923
692;2006;AT;Vorarlberg;622;1;1;35725.53
693;2006;AT;Tyrol;679.7288136;1;1;10492.42
694;2006;AT;Upper Austria;507.6995074;3;2;19400.57
695;2006;AT;Styria;616.3409091;1;1;18007.47
696;2006;AT;Upper Austria;643.2557252;1;1;14388.93
697;2006;AT;Styria;616.3409091;1;1;2408.09
698;2006;AT;Carinthia;535.7936508;2;1.5;14520.13333
699;2006;AT;Upper Austria;492.875;4;2.1;18752.01429
700;2006;AT;Styria;616.3409091;1;1;8398.08
701;2006;AT;Vienna;651.8676056;2;1.5;24438.74667
702;2006;AT;Styria;616.3409091;1;1;9436.74
703;2006;AT;Vienna;651.8676056;2;1.5;31144.71333
704;2006;AT;Lower Austria;655.0646154;1;1;22913.3
705;2006;AT;Styria;482.0213904;3;2;25995.695
706;2006;AT;Styria;536.8923077;2;1.5;25965.60667
707;2006;AT;Styria;484.9344262;4;2.1;7727.833333
708;2006;AT;Lower Austria;574.0582011;3;2;23594.725
709;2006;AT;Upper Austria;493.7943925;2;1.5;16061.46667
710;2006;AT;Vienna;642.36;3;1.8;5881.705556
711;2006;AT;Vienna;666.9791667;4;2.5;34084.904
712;2006;AT;Tyrol;679.7288136;1;1;20634.51
713;2006;AT;Styria;482.0213904;3;1.8;18374.88333
714;2006;AT;Styria;482.0213904;3;1.8;12683.22778
715;2006;AT;Vienna;642.36;3;2;17967.185
716;2006;AT;Vienna;868.2204176;1;1;31365.96
717;2006;AT;Lower Austria;556.4260355;4;2.1;26241.01429
718;2006;AT;Tyrol;493.3823529;4;2.1;18850.3
719;2006;AT;Tyrol;679.7288136;1;1;21018.59
720;2006;AT;Vienna;642.36;3;2;42234.61
721;2006;AT;Lower Austria;515.1014493;2;1.5;23957.62667
722;2006;AT;Upper Austria;492.875;4;2.5;19918.832
723;2006;AT;Vienna;868.2204176;1;1;22561.13
724;2006;AT;Upper Austria;493.7943925;2;1.5;22272.49333
725;2006;AT;Vienna;651.8676056;2;1.5;39915.04667
726;2006;AT;Tyrol;679.7288136;1;1;10693.88
727;2006;AT;Upper Austria;643.2557252;1;1;25257.9
728;2006;AT;Lower Austria;515.1014493;2;1.5;10418.69333
729;2006;AT;Styria;484.9344262;4;2.5;23993.948
730;2006;AT;Lower Austria;538.1707317;5;2.8;12435.78929
731;2006;AT;Vorarlberg;485.6792453;4;2.3;8427.956522
732;2006;AT;Lower Austria;655.0646154;1;1;48459.43
733;2006;AT;Lower Austria;574.0582011;3;1.8;3039.827778
734;2006;AT;Tyrol;493.3823529;4;2.5;16411.248
735;2006;AT;Vienna;666.9791667;4;2.1;8602.228571
736;2006;AT;Styria;482.0213904;3;2;17733.59
737;2006;AT;Upper Austria;475.3544304;5;2.4;25095.02917
738;2006;AT;Upper Austria;643.2557252;1;1;17955.51
739;2006;AT;Tyrol;679.7288136;1;1;11341.42
740;2006;AT;Upper Austria;507.6995074;3;1.6;15404.60625
741;2006;AT;Vorarlberg;622;1;1;35583.42
742;2006;AT;Styria;536.8923077;2;1.5;10905.40667
743;2006;AT;Burgenland;480.9878049;2;1.5;14976.54
744;2006;AT;Vienna;868.2204176;1;1;24850.73
745;2006;AT;Vienna;868.2204176;1;1;17148.29
746;2006;AT;Vienna;666.9791667;4;2.3;9834.1
747;2006;AT;Salzburg;554.7636364;3;1.8;22280.52222
748;2006;AT;Upper Austria;492.875;4;2.1;19604.57619
749;2006;AT;Vienna;868.2204176;1;1;9069.33
750;2006;AT;Upper Austria;507.6995074;3;2;17503.435
751;2006;AT;Lower Austria;515.1014493;2;1.5;20409.40667
752;2006;AT;Vienna;642.36;3;2;34274.02
753;2006;AT;Lower Austria;515.1014493;2;1.5;33741.33333
754;2006;AT;Salzburg;614.6862745;2;1.5;16013.94667
755;2006;AT;Upper Austria;493.7943925;2;1.5;29954.01333
756;2006;AT;Carinthia;527.6;3;2;16837.485
757;2006;AT;Vienna;642.36;3;1.8;28017.82778
758;2006;AT;Lower Austria;574.0582011;3;2;7677.88
759;2006;AT;Styria;426.8333333;7;3.4;13825.85
760;2006;AT;Carinthia;527.6;3;2;44178.2
761;2006;AT;Upper Austria;592.625;7;3.8;19884.99474
762;2006;AT;Vienna;868.2204176;1;1;20499.86
763;2006;AT;Vienna;642.36;3;2;42333.145
764;2006;AT;Lower Austria;515.1014493;2;1.5;25997.65333
765;2006;AT;Salzburg;614.6862745;2;1.5;19201.59333
766;2006;AT;Carinthia;459;5;2.4;13285.50833
767;2006;AT;Styria;616.3409091;1;1;37139.85
768;2006;AT;Vorarlberg;622;1;1;18093.01
769;2006;AT;Tyrol;679.7288136;1;1;32524.07
770;2006;AT;Upper Austria;493.7943925;2;1.5;12931.24667
771;2006;AT;Salzburg;554.7636364;3;2;19457.665
772;2006;AT;Upper Austria;643.2557252;1;1;13462.82
773;2006;AT;Vienna;651.8676056;2;1.5;32504.60667
774;2006;AT;Vienna;651.8676056;2;1.3;17303.51538
775;2006;AT;Vienna;642.36;3;2;11897.64
776;2006;AT;Vienna;642.36;3;1.8;9743.9
777;2006;AT;Styria;536.8923077;2;1.5;19388.52
778;2006;AT;Lower Austria;655.0646154;1;1;9159.21
779;2006;AT;Carinthia;630.7863248;1;1;15500.1
780;2006;AT;Vorarlberg;503.2222222;5;2.6;15568.12692
781;2006;AT;Upper Austria;643.2557252;1;1;8093.13
782;2006;AT;Vienna;666.9791667;4;2.1;13873.86667
783;2006;AT;Upper Austria;493.7943925;2;1.5;68347.81333
784;2006;AT;Carinthia;535.7936508;2;1.3;17556.26923
785;2006;AT;Styria;536.8923077;2;1.5;16174.08667
786;2006;AT;Vienna;666.9791667;4;2.1;22583.34762
787;2006;AT;Tyrol;493.3823529;4;2.5;22298.64
788;2006;AT;Lower Austria;515.1014493;2;1.5;31688.89333
789;2006;AT;Upper Austria;492.875;4;2.3;6111.86087
790;2006;AT;Salzburg;614.6862745;2;1.5;21148.11333
791;2006;AT;Styria;536.8923077;2;1.5;10476.75333
792;2006;AT;Upper Austria;643.2557252;1;1;17771.1
793;2006;AT;Lower Austria;515.1014493;2;1.5;30209.23333
794;2006;AT;Salzburg;547.1428571;6;3.3;19665.6697
795;2006;AT;Styria;616.3409091;1;1;21211.41
796;2006;AT;Burgenland;521.0517241;1;1;10603.99
797;2006;AT;Vienna;642.36;3;2;14235.75
798;2006;AT;Vorarlberg;518.1666667;2;1.5;7969.086667
799;2006;AT;Lower Austria;655.0646154;1;1;35284.26
800;2006;AT;Vienna;651.8676056;2;1.5;22983.40667
801;2006;AT;Upper Austria;493.7943925;2;1.5;17605.55333
802;2006;AT;Vienna;651.8676056;2;1.5;48052.23333
803;2006;AT;Vienna;642.36;3;1.8;13850.55556
804;2006;AT;Tyrol;567.1543624;2;1.5;85479.51333
805;2006;AT;Vienna;666.9791667;4;2.5;26491.836
806;2006;AT;Salzburg;601.1666667;5;2.8;11139.39643
807;2006;AT;Vienna;651.8676056;2;1.5;37204.42667
808;2006;AT;Upper Austria;493.7943925;2;1.5;13042.41333
809;2006;AT;Lower Austria;655.0646154;1;1;16797.25
810;2006;AT;Upper Austria;493.7943925;2;1.5;17750.20667
811;2006;AT;Tyrol;475.2972973;5;2.6;15502.66923
812;2006;AT;Lower Austria;655.0646154;1;1;20260.55
813;2006;AT;Vienna;651.8676056;2;1.5;19635.17333
814;2006;AT;Upper Austria;643.2557252;1;1;40637.35
815;2006;AT;Styria;484.9344262;4;2.1;18905.58571
816;2006;AT;Vienna;651.8676056;2;1.5;28819.28667
817;2006;AT;Salzburg;554.7636364;3;2;19923.73
818;2006;AT;Vienna;868.2204176;1;1;18591.65
819;2006;AT;Vorarlberg;622;1;1;24910.49
820;2006;AT;Tyrol;567.1543624;2;1.5;23972.82
821;2006;AT;Lower Austria;655.0646154;1;1;8894.8
822;2006;AT;Styria;484.9344262;4;2.5;24886.812
823;2006;AT;Lower Austria;574.0582011;3;1.8;28107.66667
824;2006;AT;Vienna;651.8676056;2;1.5;16654.88
825;2006;AT;Styria;536.8923077;2;1.5;17403.99333
826;2006;AT;Styria;536.8923077;2;1.5;21233.94
827;2006;AT;Lower Austria;655.0646154;1;1;14130.99
828;2006;AT;Lower Austria;655.0646154;1;1;31168.9
829;2006;AT;Lower Austria;556.4260355;4;2.5;8197.192
830;2006;AT;Upper Austria;507.6995074;3;2;32436.07
831;2006;AT;Carinthia;527.6;3;2;17428.035
832;2006;AT;Vienna;651.8676056;2;1.5;12209.51333
833;2006;AT;Vorarlberg;518.1666667;2;1.5;11835.08667
834;2006;AT;Tyrol;679.7288136;1;1;16573.64
835;2006;AT;Styria;458.8;6;3.1;17610.05806
836;2006;AT;Lower Austria;515.1014493;2;1.5;30997.53333
837;2006;AT;Lower Austria;515.1014493;2;1.5;25225.78
838;2006;AT;Upper Austria;493.7943925;2;1.5;10887.03333
839;2006;AT;Lower Austria;655.0646154;1;1;21959.63
840;2006;AT;Tyrol;679.7288136;1;1;13517.05
841;2006;AT;Upper Austria;643.2557252;1;1;3769.31
842;2006;AT;Lower Austria;574.0582011;3;2;10826.67
843;2006;AT;Lower Austria;556.4260355;4;2.1;16952.47143
844;2006;AT;Upper Austria;507.6995074;3;2;22413.89
845;2006;AT;Vienna;642.36;3;2;25945.765
846;2006;AT;Lower Austria;556.4260355;4;2.5;13325.696
847;2006;AT;Salzburg;554.7636364;3;2;20511.085
848;2006;AT;Vorarlberg;503.2222222;5;3;16295.27667
849;2006;AT;Tyrol;493.3823529;4;2.1;27655
850;2006;AT;Vienna;642.36;3;2;28390.845
851;2006;AT;Upper Austria;643.2557252;1;1;16620.66
852;2006;AT;Vienna;642.36;3;2;7655.385
853;2006;AT;Carinthia;630.7863248;1;1;26882.83
854;2006;AT;Styria;484.9344262;4;2.1;12698.10476
855;2006;AT;Salzburg;532.7887324;4;2.3;17633.92174
856;2006;AT;Vienna;868.2204176;1;1;19456.56
857;2006;AT;Styria;616.3409091;1;1;13238.08
858;2006;AT;Lower Austria;655.0646154;1;1;8890.53
859;2006;AT;Styria;616.3409091;1;1;4317.4
860;2006;AT;Vienna;868.2204176;1;1;5438.32
861;2006;AT;Tyrol;493.3823529;4;2.3;14393.76522
862;2006;AT;Salzburg;614.6862745;2;1.5;21096.96
863;2006;AT;Upper Austria;493.7943925;2;1.5;22699.16
864;2006;AT;Lower Austria;538.1707317;5;3;12173.59
865;2006;AT;Lower Austria;556.4260355;4;2.1;17073.42857
866;2006;AT;Upper Austria;493.7943925;2;1.5;13464.10667
867;2006;AT;Upper Austria;643.2557252;1;1;7781.14
868;2006;AT;Vorarlberg;503.2222222;5;3;19197.06
869;2006;AT;Styria;536.8923077;2;1.5;15532.28
870;2006;AT;Upper Austria;493.7943925;2;1.5;9573.566667
871;2006;AT;Styria;536.8923077;2;1.5;22765.10667
872;2006;AT;Styria;616.3409091;1;1;27366.83
873;2006;AT;Salzburg;693.3203883;1;1;27763.87
874;2006;AT;Styria;616.3409091;1;1;26926.94
875;2006;AT;Styria;536.8923077;2;1.5;17561.68667
876;2006;AT;Styria;536.8923077;2;1.5;15556
877;2006;AT;Lower Austria;655.0646154;1;1;19130.59
878;2006;AT;Carinthia;630.7863248;1;1;26495.68
879;2006;AT;Vienna;868.2204176;1;1;6898.55
880;2006;AT;Upper Austria;643.2557252;1;1;16052.21
881;2006;AT;Lower Austria;556.4260355;4;2.1;26464.58095
882;2006;AT;Styria;482.0213904;3;2;22191.155
883;2006;AT;Lower Austria;515.1014493;2;1.5;5515.813333
884;2006;AT;Upper Austria;643.2557252;1;1;18486.52
885;2006;AT;Lower Austria;655.0646154;1;1;23056.8
886;2006;AT;Tyrol;504.5696203;3;1.8;25591.82222
887;2006;AT;Carinthia;518.6190476;4;2.1;14063.8619
888;2006;AT;Upper Austria;493.7943925;2;1.5;19528.20667
889;2006;AT;Styria;536.8923077;2;1.3;21532.40769
890;2006;AT;Vorarlberg;622;1;1;8952.17
891;2006;AT;Styria;536.8923077;2;1.5;7139.913333
892;2006;AT;Vienna;642.36;3;2;30005.435
893;2006;AT;Vorarlberg;518.1666667;2;1.3;15388.99231
894;2006;AT;Carinthia;518.6190476;4;2.3;14692.11304
895;2006;AT;Tyrol;493.3823529;4;2.1;12487.87619
896;2006;AT;Salzburg;693.3203883;1;1;10544.71
897;2006;AT;Upper Austria;493.7943925;2;1.5;16949.05333
898;2006;AT;Upper Austria;507.6995074;3;1.8;17961.29444
899;2006;AT;Lower Austria;556.4260355;4;2.1;9979.247619
900;2006;AT;Lower Austria;655.0646154;1;1;30261.46
901;2006;AT;Lower Austria;655.0646154;1;1;14897.4
902;2006;AT;Vienna;642.36;3;1.8;57766.36111
903;2006;AT;Upper Austria;492.875;4;2.1;21388.09524
904;2006;AT;Vienna;868.2204176;1;1;26057.02
905;2006;AT;Carinthia;630.7863248;1;1;12868.71
906;2006;AT;Upper Austria;419.6666667;6;3.1;17865.16774
907;2006;AT;Tyrol;493.3823529;4;2.5;23573.576
